sp_elev,sp,elevation,year,month,monthly_pet,monthly_tmed,monthly_prec
halepensis_medium,halepensis,medium,1985,1,9.931582214118222,4.667741977399396,1.30000002682209
halepensis_medium,halepensis,medium,1985,2,24.34363173735624,8.939285635948181,36.59999938309193
halepensis_medium,halepensis,medium,1985,3,22.04055108124878,7.222580648237659,0.7000000029802322
halepensis_medium,halepensis,medium,1985,4,48.994716045415394,12.170000044504802,14.100000195205212
halepensis_medium,halepensis,medium,1985,5,56.12570453829428,12.399999941548993,18.800000332295895
halepensis_medium,halepensis,medium,1985,6,107.19167085268616,19.59333349863688,0
halepensis_medium,halepensis,medium,1985,7,143.26600428643934,23.79032258064516,0
halepensis_medium,halepensis,medium,1985,8,131.79465186319985,23.448387022941343,0.10000000149011612
halepensis_medium,halepensis,medium,1985,9,97.859823252865,20.743333276112875,10.100000001490116
halepensis_medium,halepensis,medium,1985,10,62.98416162559567,15.925806537751228,0
halepensis_medium,halepensis,medium,1985,11,28.81613866375082,10.020000092188518,62.09999963641167
halepensis_medium,halepensis,medium,1985,12,18.416819270779992,7.387096774193548,3.7999999597668648
halepensis_medium,halepensis,medium,1986,1,16.794618271859015,6.79354836094764,8.599999822676182
halepensis_medium,halepensis,medium,1986,2,14.668624003043716,6.22499999829701,0.6000000163912773
halepensis_medium,halepensis,medium,1986,3,27.46339745112452,8.45161291860765,55.00000047683716
halepensis_medium,halepensis,medium,1986,4,27.3131431446191,8.016666634877522,6.099999904632568
halepensis_medium,halepensis,medium,1986,5,85.44214189297203,16.741935483870968,9.799999810755253
halepensis_medium,halepensis,medium,1986,6,102.02060509273788,18.913333447774253,15.000000193715096
halepensis_medium,halepensis,medium,1986,7,132.53495161638313,22.503225818757087,20.99999962002039
halepensis_medium,halepensis,medium,1986,8,129.64243312833503,23.17419353608162,0
halepensis_medium,halepensis,medium,1986,9,88.37737889694124,19.28666664759318,0.30000001192092896
halepensis_medium,halepensis,medium,1986,10,53.67592990849542,14.20645163136144,81.90000240504742
halepensis_medium,halepensis,medium,1986,11,28.494605049444733,9.940000104904176,2.6000000163912773
halepensis_medium,halepensis,medium,1986,12,17.511454462980975,7.125806416234663,0.10000000149011612
halepensis_medium,halepensis,medium,1987,1,13.073978406671664,5.680645151244056,50.80000153183937
halepensis_medium,halepensis,medium,1987,2,16.844229875649454,6.871428553547178,14.399999916553496
halepensis_medium,halepensis,medium,1987,3,36.31903232888434,10.31935490331342,2.0999999046325684
halepensis_medium,halepensis,medium,1987,4,52.35149358281686,12.75999992688497,18.299999237060547
halepensis_medium,halepensis,medium,1987,5,73.08616082282113,14.974193634525422,0.20000000298023224
halepensis_medium,halepensis,medium,1987,6,103.50864132734668,19.11000003814697,0
halepensis_medium,halepensis,medium,1987,7,121.60524889588774,21.16129038410802,0.20000000298023224
halepensis_medium,halepensis,medium,1987,8,127.42495507487696,22.890322592950636,9.099999822676182
halepensis_medium,halepensis,medium,1987,9,96.5197019080552,20.539999961853027,4.400000028312206
halepensis_medium,halepensis,medium,1987,10,50.89896890351938,13.67741932407502,33.79999981075525
halepensis_medium,halepensis,medium,1987,11,25.014157546742965,9.056666644414266,57.90000009536743
halepensis_medium,halepensis,medium,1987,12,20.82346512655488,8.064516144414101,37.99999985843897
halepensis_medium,halepensis,medium,1988,1,17.932772581589536,7.119354847938784,30.40000009536743
halepensis_medium,halepensis,medium,1988,2,15.076849687121417,6.348275857752767,50.69999925047159
halepensis_medium,halepensis,medium,1988,3,35.54270758639124,10.161290376417098,0.20000000298023224
halepensis_medium,halepensis,medium,1988,4,42.494509262858784,10.99333332379659,7.799999959766865
halepensis_medium,halepensis,medium,1988,5,67.83045262748317,14.196774298144923,17.699999906122684
halepensis_medium,halepensis,medium,1988,6,83.18149378438345,16.34666674931844,4.899999976158142
halepensis_medium,halepensis,medium,1988,7,132.56154567840707,22.506451514459425,0
halepensis_medium,halepensis,medium,1988,8,135.77079670586332,23.951612903225808,0
halepensis_medium,halepensis,medium,1988,9,89.44826754935103,19.453333377838135,30.399999618530273
halepensis_medium,halepensis,medium,1988,10,57.46638419586041,14.916129019952589,34.49999997019768
halepensis_medium,halepensis,medium,1988,11,28.094140436762903,9.83999993801117,37.80000064522028
halepensis_medium,halepensis,medium,1988,12,17.455996792852172,7.109677437813051,1
halepensis_medium,halepensis,medium,1989,1,12.752954839639797,5.5806451535994,45.09999991208315
halepensis_medium,halepensis,medium,1989,2,16.758508347629434,6.846428624221256,60.500000454485416
halepensis_medium,halepensis,medium,1989,3,35.90650815556225,10.235483907884166,55.70000010728836
halepensis_medium,halepensis,medium,1989,4,32.933892897062165,9.163333304723103,29.100000381469727
halepensis_medium,halepensis,medium,1989,5,68.0031086603117,14.222580602092128,40.799999833106995
halepensis_medium,halepensis,medium,1989,6,104.1157013810526,19.189999961853022,10.499999798834324
halepensis_medium,halepensis,medium,1989,7,149.44885719335053,24.519354789487775,0
halepensis_medium,halepensis,medium,1989,8,138.67192458357792,24.316129130701864,10.300000250339508
halepensis_medium,halepensis,medium,1989,9,82.74281646638644,18.40000006357829,132.49999914318323
halepensis_medium,halepensis,medium,1989,10,57.18823431437673,14.86451607365762,31.800000190734863
halepensis_medium,halepensis,medium,1989,11,29.637985486809704,10.223333422342936,151.2000013589859
halepensis_medium,halepensis,medium,1989,12,22.129044740031123,8.422580688230452,136.6000007763505
halepensis_medium,halepensis,medium,1990,1,12.866605330060866,5.61612900610893,8.800000242888927
halepensis_medium,halepensis,medium,1990,2,31.149155285571407,10.660714370863776,0
halepensis_medium,halepensis,medium,1990,3,31.963814708843167,9.419354838709678,40.09999990463257
halepensis_medium,halepensis,medium,1990,4,32.448592565454284,9.06666668256124,38.29999980330467
halepensis_medium,halepensis,medium,1990,5,69.38886470102116,14.429032325744627,24.00000000745058
halepensis_medium,halepensis,medium,1990,6,111.84026851756612,20.19666665395101,0
halepensis_medium,halepensis,medium,1990,7,136.8094444680339,23.0193547279604,1.2999999523162842
halepensis_medium,halepensis,medium,1990,8,127.67639044113176,22.922580657466764,7.300000190734863
halepensis_medium,halepensis,medium,1990,9,101.77805067599516,21.333333460489907,45.10000010579824
halepensis_medium,halepensis,medium,1990,10,51.15120382129088,13.725806513140281,20.10000012069941
halepensis_medium,halepensis,medium,1990,11,27.403855558851472,9.66666668256124,10.500000193715096
halepensis_medium,halepensis,medium,1990,12,11.99701883611082,5.43870965127022,15.000000216066836
halepensis_medium,halepensis,medium,1991,1,13.617549105079911,5.848387095236009,16.09999969601631
halepensis_medium,halepensis,medium,1991,2,11.41386347925075,5.203571404729571,45.40000057220459
halepensis_medium,halepensis,medium,1991,3,28.06686254759703,8.583870964665566,43.80000066757202
halepensis_medium,halepensis,medium,1991,4,35.134402290623015,9.596666638056435,3.599999964237213
halepensis_medium,halepensis,medium,1991,5,59.60984551076561,12.945161296475318,5.5000001192092896
halepensis_medium,halepensis,medium,1991,6,109.90721997791512,19.946666844685872,12.900000393390656
halepensis_medium,halepensis,medium,1991,7,141.77266779208773,23.612903410388576,1.100000001490116
halepensis_medium,halepensis,medium,1991,8,143.40713253741515,24.906451686736077,0
halepensis_medium,halepensis,medium,1991,9,95.4907589992607,20.38333342870077,22.299999833106995
halepensis_medium,halepensis,medium,1991,10,42.34887281866628,11.993548454776889,14.099999912083147
halepensis_medium,halepensis,medium,1991,11,26.43004134304373,9.420000060399373,5.400000050663948
halepensis_medium,halepensis,medium,1991,12,17.912228968931313,7.241935437725436,2.400000035762787
halepensis_medium,halepensis,medium,1992,1,9.52092583234788,4.529032255853376,54.70000076293945
halepensis_medium,halepensis,medium,1992,2,16.57608119577402,6.79310339072655,84.5000005736947
halepensis_medium,halepensis,medium,1992,3,27.375400343497837,8.432258082974341,6.100000202655792
halepensis_medium,halepensis,medium,1992,4,48.30109870322757,12.046666685740153,2.8999999538064003
halepensis_medium,halepensis,medium,1992,5,75.25506596161952,15.290322672936224,3.5000000074505806
halepensis_medium,halepensis,medium,1992,6,72.7881724504727,14.86000010172526,92.3999993801117
halepensis_medium,halepensis,medium,1992,7,124.6258737001143,21.53548400632797,0
halepensis_medium,halepensis,medium,1992,8,132.48041161770465,23.535483760218465,0
halepensis_medium,halepensis,medium,1992,9,89.25523562256217,19.423333326975506,2.200000047683716
halepensis_medium,halepensis,medium,1992,10,42.34887221045323,11.993548331722137,25.599999882280827
halepensis_medium,halepensis,medium,1992,11,32.47533227712417,10.913333288828532,57.39999997615814
halepensis_medium,halepensis,medium,1992,12,16.259630358859795,6.758064519974493,6.400000236928463
halepensis_medium,halepensis,medium,1993,1,15.459609299671644,6.403225821833456,3.8999999538064
halepensis_medium,halepensis,medium,1993,2,11.899249540802062,5.3607142844370435,56.999999441206455
halepensis_medium,halepensis,medium,1993,3,26.05073764742666,8.138709635503831,18.199999816715717
halepensis_medium,halepensis,medium,1993,4,39.97332602053874,10.52333329518636,11.099999621510506
halepensis_medium,halepensis,medium,1993,5,62.07772802229745,13.32580643315469,32.49999941140413
halepensis_medium,halepensis,medium,1993,6,100.43850008276712,18.703333377838135,0
halepensis_medium,halepensis,medium,1993,7,132.82758074844622,22.53870976355768,0.10000000149011612
halepensis_medium,halepensis,medium,1993,8,128.20486428580267,22.99032248220136,0
halepensis_medium,halepensis,medium,1993,9,77.07183126375473,17.489999866485597,0
halepensis_medium,halepensis,medium,1993,10,38.88319805024192,11.283870989276515,33.10000067204237
halepensis_medium,halepensis,medium,1993,11,21.61751800152838,8.159999974568684,10.400000132620336
halepensis_medium,halepensis,medium,1993,12,20.497734569957316,7.974193588379891,0
halepensis_medium,halepensis,medium,1994,1,14.680407514868303,6.170967767315526,15.600000143051147
halepensis_medium,halepensis,medium,1994,2,18.723306620898644,7.410714285714286,72.70000183582306
halepensis_medium,halepensis,medium,1994,3,39.422774741620806,10.941935416190857,6.599999904632568
halepensis_medium,halepensis,medium,1994,4,38.7381782553928,10.29000005722046,21.1000002771616
halepensis_medium,halepensis,medium,1994,5,81.55039308731597,16.193548540915213,1.9000000357627869
halepensis_medium,halepensis,medium,1994,6,114.5366187574825,20.543333339691163,0
halepensis_medium,halepensis,medium,1994,7,166.5877676508827,26.49677405818816,0
halepensis_medium,halepensis,medium,1994,8,147.37450622520888,25.396774353519564,0
